"Voluntary context switches","Socket messages received","nogoods","System time (seconds)","Average total size (kbytes)","flatFloatVars","eliminatedImplications","flatFloatConstraints","failures","status","Swaps","User time (seconds)","peakDepth","Average shared text size (kbytes)","Socket messages sent","flatBoolConstraints","flatIntVars","flatSetConstraints","propagators","iteration","flatBoolVars","intVariables","Command being timed","boolVariables","Minor (reclaiming a frame) page faults","flatIntConstraints","Signals delivered","data_file","paths","evaluatedHalfReifiedConstraints","Exit status","peakMem","flatSetVars","Major (requiring I/O) page faults","nodes","Page size (bytes)","Elapsed (wall clock) time (h:mm:ss or m:ss)","Maximum resident set size (kbytes)","Percent of CPU this job got","propagations","File system outputs","problem","model","restarts","variables","floatVariables","method","Average resident set size (kbytes)","evaluatedReifiedConstraints","Average stack size (kbytes)","setVariables","solveTime","eliminatedLinearConstraints","Involuntary context switches","File system inputs","initTime","backjumps","flatTime","Average unshared data size (kbytes)"
"582","0","","0.14","0","","","","","","0","1.28","","0","0","","17047","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15988","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","68032","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","25","0","","","0:00:01.198180","0"
"571","0","","0.10","0","","","","","","0","1.33","","0","0","","17047","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15991","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.44","67996","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:01.204280","0"
"561","0","","0.11","0","","","","","","0","1.31","","0","0","","17047","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15995","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","67988","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","18","0","","","0:00:01.200820","0"
"602","0","","0.14","0","","","","","","0","1.28","","0","0","","17047","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15993","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","68052","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:01.203130","0"
"574","0","","0.12","0","","","","","","0","1.30","","0","0","","17047","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15987","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","68016","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","31","0","","","0:00:01.202840","0"
"581","0","","0.10","0","","","","","","0","1.31","","0","0","","17047","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15989","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","67964","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","22","0","","","0:00:01.200200","0"
"578","0","","0.14","0","","","","","","0","1.28","","0","0","","17047","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15988","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.44","68036","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:01.204940","0"
"585","0","","0.08","0","","","","","","0","1.33","","0","0","","17047","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15994","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","68036","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","42","0","","","0:00:01.201580","0"
"557","0","","0.10","0","","","","","","0","1.32","","0","0","","17047","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_10.dzn""","","15994","13855","0","nonogram/non_fast_10.dzn","0","","0","","","0","","4096","0:01.43","68080","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","60","0","","","0:00:01.206500","0"
"590","0","","0.10","0","","","","","","0","0.96","","0","0","","12798","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12462","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.11","58512","95%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","24","","","0:00:00.934443","0"
"586","0","","0.10","0","","","","","","0","0.94","","0","0","","12798","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12458","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.05","58392","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","0","","","0:00:00.881557","0"
"570","0","","0.08","0","","","","","","0","0.97","","0","0","","12798","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12460","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.07","58292","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.897640","0"
"562","0","","0.09","0","","","","","","0","0.96","","0","0","","12798","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12459","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.06","58516","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.889208","0"
"572","0","","0.08","0","","","","","","0","0.94","","0","0","","12798","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12454","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.04","58328","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.865163","0"
"569","0","","0.09","0","","","","","","0","0.95","","0","0","","12798","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12455","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.06","58328","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.887118","0"
"574","0","","0.08","0","","","","","","0","0.96","","0","0","","12798","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12459","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.05","58368","98%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","21","0","","","0:00:00.878007","0"
"567","0","","0.10","0","","","","","","0","0.95","","0","0","","12798","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12459","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.07","58328","98%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","62","0","","","0:00:00.886273","0"
"543","0","","0.10","0","","","","","","0","0.95","","0","0","","12798","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12458","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.06","58336","98%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.887700","0"
"564","0","","0.10","0","","","","","","0","0.96","","0","0","","12798","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_awful_5.dzn""","","12457","10397","0","nonogram/non_awful_5.dzn","0","","0","","","0","","4096","0:01.07","58428","99%","","4016","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.893581","0"
"555","0","","0.11","0","","","","","","0","1.31","","0","0","","17047","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15304","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.45","67540","98%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","94","32","","","0:00:01.218540","0"
"582","0","","0.12","0","","","","","","0","1.30","","0","0","","17047","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15303","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67416","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:01.200720","0"
"574","0","","0.08","0","","","","","","0","1.33","","0","0","","17047","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15304","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67500","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","0","","","0:00:01.195930","0"
"581","0","","0.10","0","","","","","","0","1.31","","0","0","","17047","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15306","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67540","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","21","0","","","0:00:01.201590","0"
"576","0","","0.11","0","","","","","","0","1.31","","0","0","","17047","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15307","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67636","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","20","0","","","0:00:01.201600","0"
"585","0","","0.10","0","","","","","","0","1.33","","0","0","","17047","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15303","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.44","67496","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","0","","","0:00:01.206630","0"
"580","0","","0.12","0","","","","","","0","1.31","","0","0","","17047","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15302","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.44","67528","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","0","","","0:00:01.202400","0"
"569","0","","0.10","0","","","","","","0","1.31","","0","0","","17047","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15304","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.42","67428","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","55","0","","","0:00:01.190240","0"
"572","0","","0.13","0","","","","","","0","1.29","","0","0","","17047","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15306","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67572","98%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","26","0","","","0:00:01.196160","0"
"561","0","","0.09","0","","","","","","0","1.32","","0","0","","17047","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/non_fast_9.dzn""","","15304","13855","0","nonogram/non_fast_9.dzn","0","","0","","","0","","4096","0:01.43","67516","99%","","5376","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","23","0","","","0:00:01.205170","0"
"554","0","","0.04","0","","","","","","0","0.24","","0","0","","2163","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4305","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.32","26176","89%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","22","8","","","0:00:00.278664","0"
"550","0","","0.06","0","","","","","","0","0.21","","0","0","","2163","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4309","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.29","26312","95%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","17","0","","","0:00:00.243334","0"
"547","0","","0.06","0","","","","","","0","0.22","","0","0","","2163","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4304","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.29","26364","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","15","0","","","0:00:00.249301","0"
"553","0","","0.04","0","","","","","","0","0.23","","0","0","","2163","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4374","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.29","26212","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.251116","0"
"554","0","","0.05","0","","","","","","0","0.23","","0","0","","2163","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4306","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.28","26268","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","19","0","","","0:00:00.248578","0"
"551","0","","0.04","0","","","","","","0","0.23","","0","0","","2163","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4304","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.28","26384","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","14","0","","","0:00:00.246931","0"
"549","0","","0.05","0","","","","","","0","0.22","","0","0","","2163","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4304","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.28","26192","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","14","0","","","0:00:00.246004","0"
"552","0","","0.04","0","","","","","","0","0.24","","0","0","","2163","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4308","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.29","26472","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.249373","0"
"550","0","","0.05","0","","","","","","0","0.21","","0","0","","2163","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4304","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.28","26412","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","15","0","","","0:00:00.240949","0"
"555","0","","0.07","0","","","","","","0","0.20","","0","0","","2163","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_10.dzn""","","4304","1722","0","nonogram/dom_10.dzn","0","","0","","","0","","4096","0:00.28","26236","97%","","664","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","13","0","","","0:00:00.246389","0"
"541","0","","0.07","0","","","","","","0","0.27","","0","0","","3075","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_12.dzn""","","5203","2450","0","nonogram/dom_12.dzn","0","","0","","","0","","4096","0:00.40","29924","85%","","944","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","13","8","","","0:00:00.350505","0"
"560","0","","0.07","0","","","","","","0","0.26","","0","0","","3075","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_12.dzn""","","5203","2450","0","nonogram/dom_12.dzn","0","","0","","","0","","4096","0:00.34","29884","97%","","944","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.293705","0"
"556","0","","0.07","0","","","","","","0","0.26","","0","0","","3075","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_12.dzn""","","5206","2450","0","nonogram/dom_12.dzn","0","","0","","","0","","4096","0:00.34","29988","97%","","944","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","15","0","","","0:00:00.291642","0"
"558","0","","0.06","0","","","","","","0","0.27","","0","0","","3075","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_12.dzn""","","5202","2450","0","nonogram/dom_12.dzn","0","","0","","","0","","4096","0:00.34","29964","97%","","944","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.294731","0"
"559","0","","0.08","0","","","","","","0","0.26","","0","0","","3075","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s nonogram/non.mzn nonogram/dom_12.dzn""","","5207","2450","0","nonogram/dom_12.dzn","0","","0","","","0","","4096","0:00.34","30048","98%","","944","nonogram","nonogram/non.mzn","","","","satisfy","0","","0","","","","16","0","","","0:00:00.295343","0"
